instance,mazesize,sample,depth,terminated
minimax_s11_num0,11,4.500463799999999,3,False
minimax_s11_num0,11,4.600460599999998,3,False
minimax_s11_num0,11,4.700187999999997,3,False
minimax_s11_num0,11,4.800463699999995,3,False
minimax_s11_num0,11,4.900468799999999,3,False
minimax_s11_num0,11,5.000444999999999,3,False
minimax_s11_num0,11,5.100194500000001,3,False
minimax_s11_num0,11,5.200475900000001,3,False
minimax_s11_num0,11,5.300450300000001,3,False
minimax_s11_num0,11,5.400176299999998,3,False
minimax_s11_num0,11,5.500465399999996,3,False
minimax_s11_num0,11,5.600431199999996,3,False
minimax_s11_num0,11,5.700199300000001,3,False
minimax_s11_num0,11,5.800461399999996,3,False
minimax_s11_num0,11,5.900513799999999,3,False
minimax_s11_num0,11,6.000457099999998,3,False
minimax_s11_num0,11,6.1001671,3,False
minimax_s11_num0,11,6.200469200000001,3,False
minimax_s11_num0,11,6.300435799999995,3,False
minimax_s11_num0,11,6.400190699999996,3,False
minimax_s11_num0,11,6.500448999999996,3,False
minimax_s11_num0,11,6.600467699999996,3,False
minimax_s11_num0,11,6.700433699999998,3,False
minimax_s11_num0,11,6.800177599999998,3,False
minimax_s11_num0,11,6.900449899999998,3,False
minimax_s11_num0,11,7.0004262,3,False
minimax_s11_num0,11,7.100164399999997,3,False
minimax_s11_num0,11,7.200435200000001,3,False
minimax_s11_num0,11,7.300424299999996,3,False
minimax_s11_num0,11,7.400180800000001,3,False
minimax_s11_num0,11,7.5004639,3,False
minimax_s11_num0,11,7.600493299999997,3,False
minimax_s11_num0,11,7.700456899999999,3,False
minimax_s11_num0,11,7.800178199999998,3,False
minimax_s11_num0,11,7.900445099999999,3,False
minimax_s11_num0,11,8.000440399999995,3,False
minimax_s11_num0,11,8.100165599999997,3,False
minimax_s11_num0,11,8.200450599999996,3,False
minimax_s11_num0,11,8.300420599999995,3,False
minimax_s11_num0,11,8.400169299999995,3,False
minimax_s11_num0,11,8.500433899999997,3,False
minimax_s11_num0,11,8.600440399999997,3,False
minimax_s11_num0,11,8.700455900000001,3,False
minimax_s11_num0,11,8.800432299999997,3,False
minimax_s11_num0,11,8.900170799999998,3,False
minimax_s11_num0,11,9.000432199999999,3,False
minimax_s11_num0,11,9.100431799999996,3,False
minimax_s11_num0,11,9.200177099999998,3,False
minimax_s11_num0,11,9.3004745,3,False
minimax_s11_num0,11,9.4004604,3,False
minimax_s11_num0,11,9.5001866,3,False
minimax_s11_num0,11,9.600445199999996,3,False
minimax_s11_num0,11,9.700451000000001,3,False
minimax_s11_num0,11,9.800431599999996,3,False
minimax_s11_num0,11,9.9001691,3,False
minimax_s11_num0,11,10.000425399999997,3,False
minimax_s11_num0,11,10.000586399999996,3,False
minimax_s11_num1,11,0.10080649999999736,3,False
minimax_s11_num1,11,0.20043109999999587,3,False
minimax_s11_num1,11,0.3001733999999985,3,False
minimax_s11_num1,11,0.4004369999999966,3,False
minimax_s11_num1,11,0.5004301999999967,3,False
minimax_s11_num1,11,0.6001595999999978,3,False
minimax_s11_num1,11,0.7004275999999976,3,False
minimax_s11_num1,11,0.8004338999999945,3,False
minimax_s11_num1,11,0.9004592999999943,3,False
minimax_s11_num1,11,1.0004494999999949,3,False
minimax_s11_num1,11,1.1001744999999943,3,False
minimax_s11_num1,11,1.2004686000000007,3,False
minimax_s11_num1,11,1.3004458999999997,3,False
minimax_s11_num1,11,1.4001838999999947,3,False
minimax_s11_num1,11,1.500441699999996,3,False
minimax_s11_num1,11,1.600437999999997,3,False
minimax_s11_num1,11,1.7001744999999957,3,False
minimax_s11_num1,11,1.8004411999999945,3,False
minimax_s11_num1,11,1.900456399999996,3,False
minimax_s11_num1,11,2.000433099999995,3,False
minimax_s11_num1,11,2.100175,3,False
minimax_s11_num1,11,2.2004506999999975,3,False
minimax_s11_num1,11,2.300420299999999,3,False
minimax_s11_num1,11,2.4001757999999995,3,False
minimax_s11_num1,11,2.5004433000000006,3,False
minimax_s11_num1,11,2.6004137999999983,3,False
minimax_s11_num1,11,2.700172599999995,3,False
minimax_s11_num1,11,2.8004528999999962,4,False
minimax_s11_num1,11,2.900479599999997,4,False
minimax_s11_num1,11,3.000459999999997,4,False
minimax_s11_num1,11,3.1001732999999945,4,False
minimax_s11_num1,11,3.200462199999997,4,False
minimax_s11_num1,11,3.3004385999999997,4,False
minimax_s11_num1,11,3.400177999999997,4,False
minimax_s11_num1,11,3.5004406999999986,4,False
minimax_s11_num1,11,3.6004377000000005,4,False
minimax_s11_num1,11,3.7001735999999994,4,False
minimax_s11_num1,11,3.800434199999998,4,False
minimax_s11_num1,11,3.900420099999998,4,False
minimax_s11_num1,11,4.000170399999995,4,False
minimax_s11_num1,11,4.100426399999996,4,False
minimax_s11_num1,11,4.2004453999999996,4,False
minimax_s11_num1,11,4.300455199999995,4,False
minimax_s11_num1,11,4.400464899999996,4,False
minimax_s11_num1,11,4.500446399999994,4,False
minimax_s11_num1,11,4.6001847,4,False
minimax_s11_num1,11,4.700476999999999,4,False
minimax_s11_num1,11,4.800440299999998,4,False
minimax_s11_num1,11,4.900182199999996,4,False
minimax_s11_num1,11,5.000452099999997,4,False
minimax_s11_num1,11,5.100450499999994,4,False
minimax_s11_num1,11,5.200203500000001,4,False
minimax_s11_num1,11,5.3004642999999945,4,False
minimax_s11_num1,11,5.400437799999999,4,False
minimax_s11_num1,11,5.500169099999994,4,False
minimax_s11_num1,11,5.600423999999997,4,False
minimax_s11_num1,11,5.700446299999996,4,False
minimax_s11_num1,11,5.800444899999995,4,False
minimax_s11_num1,11,5.900147999999994,4,False
minimax_s11_num1,11,6.0004335,4,False
minimax_s11_num1,11,6.100426799999994,4,False
minimax_s11_num1,11,6.200155099999996,4,False
minimax_s11_num1,11,6.300425799999999,4,False
minimax_s11_num1,11,6.400429899999999,4,False
minimax_s11_num1,11,6.500440899999994,4,False
minimax_s11_num1,11,6.600427399999994,4,False
minimax_s11_num1,11,6.700158399999999,4,False
minimax_s11_num1,11,6.800449299999997,4,False
minimax_s11_num1,11,6.900430699999994,4,False
minimax_s11_num1,11,7.000151899999999,4,False
minimax_s11_num1,11,7.100436299999998,4,False
minimax_s11_num1,11,7.200443699999994,4,False
minimax_s11_num1,11,7.300430199999994,4,False
minimax_s11_num1,11,7.400160099999994,4,False
minimax_s11_num1,11,7.5004352999999995,4,False
minimax_s11_num1,11,7.600432899999994,4,False
minimax_s11_num1,11,7.7001548,4,False
minimax_s11_num1,11,7.800409299999998,4,False
minimax_s11_num1,11,7.900428399999996,4,False
minimax_s11_num1,11,8.000438299999999,4,False
minimax_s11_num1,11,8.1004298,4,False
minimax_s11_num1,11,8.200157099999998,4,False
minimax_s11_num1,11,8.3004252,4,False
minimax_s11_num1,11,8.400427799999996,4,False
minimax_s11_num1,11,8.500460699999998,4,False
minimax_s11_num1,11,8.6004054,4,False
minimax_s11_num1,11,8.700156799999995,4,False
minimax_s11_num1,11,8.800439099999998,4,False
minimax_s11_num1,11,8.900420399999994,4,False
minimax_s11_num1,11,9.000166499999999,4,False
minimax_s11_num1,11,9.100439299999998,4,False
minimax_s11_num1,11,9.200427999999995,4,False
minimax_s11_num1,11,9.300145099999995,4,False
minimax_s11_num1,11,9.400433399999997,4,False
minimax_s11_num1,11,9.500444099999996,4,False
minimax_s11_num1,11,9.600437499999998,4,False
minimax_s11_num1,11,9.700153999999998,4,False
minimax_s11_num1,11,9.800422099999999,4,False
minimax_s11_num1,11,9.900426799999998,4,False
minimax_s11_num1,11,10.000425399999997,4,False
minimax_s11_num1,11,10.000571099999995,4,False
minimax_s11_num10,11,0.10102549999999866,3,False
minimax_s11_num10,11,0.20043559999999871,3,False
minimax_s11_num10,11,0.3001488000000023,3,False
minimax_s11_num10,11,0.40043630000000263,3,False
minimax_s11_num10,11,0.5004120000000043,3,False
minimax_s11_num10,11,0.6001558000000031,3,False
minimax_s11_num10,11,0.7004110000000026,3,False
minimax_s11_num10,11,0.800426200000004,3,False
minimax_s11_num10,11,0.9004154000000071,3,False
minimax_s11_num10,11,1.0001528000000022,3,False
minimax_s11_num10,11,1.1004318000000026,3,False
minimax_s11_num10,11,1.2004386999999994,3,False
minimax_s11_num10,11,1.3004366999999988,3,False
minimax_s11_num10,11,1.4001679000000067,3,False
minimax_s11_num10,11,1.5004391999999953,3,False
minimax_s11_num10,11,1.600426000000006,3,False
minimax_s11_num10,11,1.7001531999999955,3,False
minimax_s11_num10,11,1.8004155000000068,3,False
minimax_s11_num10,11,1.9003932999999975,3,False
minimax_s11_num10,11,2.0001602999999974,3,False
minimax_s11_num10,11,2.100399099999997,3,False
minimax_s11_num10,11,2.2003984999999986,3,False
minimax_s11_num10,11,2.300156600000001,3,False
minimax_s11_num10,11,2.4003944000000033,3,False
minimax_s11_num10,11,2.5004235999999977,3,False
minimax_s11_num10,11,2.600411400000006,3,False
minimax_s11_num10,11,2.7001538000000025,3,False
minimax_s11_num10,11,2.8004088000000067,3,False
minimax_s11_num10,11,2.900421299999998,4,False
minimax_s11_num10,11,3.000406500000004,4,False
minimax_s11_num10,11,3.1001534000000035,4,False
minimax_s11_num10,11,3.200401200000009,4,False
minimax_s11_num10,11,3.300428900000007,4,False
minimax_s11_num10,11,3.400427100000009,4,False
minimax_s11_num10,11,3.5001588000000012,4,False
minimax_s11_num10,11,3.600405099999996,4,False
minimax_s11_num10,11,3.7004194000000084,4,False
minimax_s11_num10,11,3.8004139000000023,4,False
minimax_s11_num10,11,3.900150200000006,4,False
minimax_s11_num10,11,4.000436100000009,4,False
minimax_s11_num10,11,4.1004091,4,False
minimax_s11_num10,11,4.200159300000003,4,False
minimax_s11_num10,11,4.3004067000000035,4,False
minimax_s11_num10,11,4.400435800000004,4,False
minimax_s11_num10,11,4.500432300000007,4,False
minimax_s11_num10,11,4.600175100000008,4,False
minimax_s11_num10,11,4.700529500000009,4,False
minimax_s11_num10,11,4.800453800000007,4,False
minimax_s11_num10,11,4.900168799999996,4,False
minimax_s11_num10,11,5.000517199999997,4,False
minimax_s11_num10,11,5.100545799999999,4,False
minimax_s11_num10,11,5.200459000000002,4,False
minimax_s11_num10,11,5.3001654000000045,4,False
minimax_s11_num10,11,5.400427499999999,4,False
minimax_s11_num10,11,5.500448900000002,4,False
minimax_s11_num10,11,5.600420899999996,4,False
minimax_s11_num10,11,5.700161700000002,4,False
minimax_s11_num10,11,5.800419400000003,4,False
minimax_s11_num10,11,5.900421299999998,4,False
minimax_s11_num10,11,6.0003976000000065,4,False
minimax_s11_num10,11,6.100145900000008,4,False
minimax_s11_num10,11,6.200407200000008,4,False
minimax_s11_num10,11,6.300405700000006,4,False
minimax_s11_num10,11,6.400166800000001,4,False
minimax_s11_num10,11,6.500440099999999,4,False
minimax_s11_num10,11,6.6004284000000055,4,False
minimax_s11_num10,11,6.700153500000006,4,False
minimax_s11_num10,11,6.8004047000000085,4,False
minimax_s11_num10,11,6.900428900000001,4,False
minimax_s11_num10,11,7.000417800000001,4,False
minimax_s11_num10,11,7.1001699999999985,4,False
minimax_s11_num10,11,7.200454499999999,4,False
minimax_s11_num10,11,7.300445500000002,4,False
minimax_s11_num10,11,7.400192199999999,4,False
minimax_s11_num10,11,7.500471400000002,4,False
minimax_s11_num10,11,7.600502200000001,4,False
minimax_s11_num10,11,7.700473300000006,4,False
minimax_s11_num10,11,7.800182299999996,4,False
minimax_s11_num10,11,7.900442500000004,4,False
minimax_s11_num10,11,8.000462500000005,4,False
minimax_s11_num10,11,8.100483599999997,4,False
minimax_s11_num10,11,8.2004801,4,False
minimax_s11_num10,11,8.300173000000008,4,False
minimax_s11_num10,11,8.400446300000006,4,False
minimax_s11_num10,11,8.500438899999999,4,False
minimax_s11_num10,11,8.6001781,4,False
minimax_s11_num10,11,8.700457399999998,4,False
minimax_s11_num10,11,8.800462500000002,4,False
minimax_s11_num10,11,8.9004658,4,False
minimax_s11_num10,11,9.000472300000006,4,False
minimax_s11_num10,11,9.100479,4,False
minimax_s11_num10,11,9.200430000000004,4,False
minimax_s11_num10,11,9.300177699999999,4,False
minimax_s11_num10,11,9.4004646,4,False
minimax_s11_num10,11,9.500442799999995,4,False
minimax_s11_num10,11,9.600161300000003,4,False
minimax_s11_num10,11,9.700424000000005,4,False
minimax_s11_num10,11,9.800447400000003,4,False
minimax_s11_num10,11,9.900433800000009,4,False
minimax_s11_num10,11,10.000164900000009,4,False
minimax_s11_num10,11,10.000546100000001,4,False
minimax_s11_num11,11,0.10076519999999789,3,False
minimax_s11_num11,11,0.20041089999999429,3,False
minimax_s11_num11,11,0.30015519999999185,3,False
minimax_s11_num11,11,0.4004422999999946,3,False
minimax_s11_num11,11,0.5004315999999989,3,False
minimax_s11_num11,11,0.6001574999999946,3,False
minimax_s11_num11,11,0.7004094999999921,4,False
minimax_s11_num11,11,0.800411799999992,4,False
minimax_s11_num11,11,0.9004115000000041,4,False
minimax_s11_num11,11,1.0001677999999998,4,False
minimax_s11_num11,11,1.100413500000002,4,False
minimax_s11_num11,11,1.2004062999999974,4,False
minimax_s11_num11,11,1.300162499999999,4,False
minimax_s11_num11,11,1.4004377999999917,4,False
minimax_s11_num11,11,1.5004430999999983,4,False
minimax_s11_num11,11,1.6004123000000021,4,False
minimax_s11_num11,11,1.7001630999999975,4,False
minimax_s11_num11,11,1.8004102999999958,4,False
minimax_s11_num11,11,1.9004170000000045,4,False
minimax_s11_num11,11,2.0004193000000043,4,False
minimax_s11_num11,11,2.100418899999994,4,False
minimax_s11_num11,11,2.200159400000004,4,False
minimax_s11_num11,11,2.3004306999999926,4,False
minimax_s11_num11,11,2.400422699999993,4,False
minimax_s11_num11,11,2.5001795000000016,4,False
minimax_s11_num11,11,2.6004257000000024,4,False
minimax_s11_num11,11,2.700435900000002,4,False
minimax_s11_num11,11,2.8004232999999914,4,False
minimax_s11_num11,11,2.9001525999999984,4,False
minimax_s11_num11,11,3.000407299999992,4,False
minimax_s11_num11,11,3.1004204999999985,4,False
minimax_s11_num11,11,3.2004237000000018,4,False
minimax_s11_num11,11,3.3004336999999992,4,False
minimax_s11_num11,11,3.4004269999999934,4,False
minimax_s11_num11,11,3.500172599999999,4,False
minimax_s11_num11,11,3.6004521999999923,4,False
minimax_s11_num11,11,3.7004249999999956,4,False
minimax_s11_num11,11,3.8001569000000046,4,False
minimax_s11_num11,11,3.900402999999997,4,False
minimax_s11_num11,11,4.000410099999996,4,False
minimax_s11_num11,11,4.100425099999995,4,False
minimax_s11_num11,11,4.200425699999997,4,False
minimax_s11_num11,11,4.300422699999999,4,False
minimax_s11_num11,11,4.400166999999996,4,False
minimax_s11_num11,11,4.500438599999995,4,False
minimax_s11_num11,11,4.600434300000003,4,False
minimax_s11_num11,11,4.700154699999999,4,False
minimax_s11_num11,11,4.8004459,4,False
minimax_s11_num11,11,4.900422800000001,4,False
minimax_s11_num11,11,5.000157399999992,4,False
minimax_s11_num11,11,5.100416899999999,4,False
minimax_s11_num11,11,5.200449199999994,4,False
minimax_s11_num11,11,5.300442199999992,4,False
minimax_s11_num11,11,5.400173699999996,4,False
minimax_s11_num11,11,5.500424499999994,4,False
minimax_s11_num11,11,5.600425999999999,4,False
minimax_s11_num11,11,5.700428500000001,4,False
minimax_s11_num11,11,5.800425000000004,4,False
minimax_s11_num11,11,5.900169399999996,4,False
minimax_s11_num11,11,6.000424699999996,4,False
minimax_s11_num11,11,6.100441099999998,4,False
minimax_s11_num11,11,6.200408600000003,4,False
minimax_s11_num11,11,6.300155000000004,4,False
minimax_s11_num11,11,6.400426499999995,4,False
minimax_s11_num11,11,6.500438200000005,4,False
minimax_s11_num11,11,6.600428600000001,4,False
minimax_s11_num11,11,6.700151399999996,4,False
minimax_s11_num11,11,6.800419000000005,4,False
minimax_s11_num11,11,6.900403099999991,4,False
minimax_s11_num11,11,7.0001530999999915,4,False
minimax_s11_num11,11,7.100411399999999,4,False
minimax_s11_num11,11,7.200433899999993,4,False
minimax_s11_num11,11,7.300428699999998,4,False
minimax_s11_num11,11,7.400158099999999,4,False
minimax_s11_num11,11,7.500430899999998,4,False
minimax_s11_num11,11,7.600416699999997,4,False
minimax_s11_num11,11,7.700152399999993,4,False
minimax_s11_num11,11,7.8004186,4,False
minimax_s11_num11,11,7.900405300000003,4,False
minimax_s11_num11,11,8.000157700000003,4,False
minimax_s11_num11,11,8.100420400000004,4,False
minimax_s11_num11,11,8.200429200000002,4,False
minimax_s11_num11,11,8.300456600000004,4,False
minimax_s11_num11,11,8.400460499999994,4,False
minimax_s11_num11,11,8.500439099999994,4,False
minimax_s11_num11,11,8.6001641,4,False
minimax_s11_num11,11,8.700451000000001,4,False
minimax_s11_num11,11,8.800428699999998,4,False
minimax_s11_num11,11,8.900157699999994,4,False
minimax_s11_num11,11,9.000428499999998,4,False
minimax_s11_num11,11,9.100445800000003,4,False
minimax_s11_num11,11,9.200438399999996,4,False
minimax_s11_num11,11,9.300162299999997,4,False
minimax_s11_num11,11,9.400408299999995,4,False
minimax_s11_num11,11,9.500402399999999,4,False
minimax_s11_num11,11,9.600155599999994,4,False
minimax_s11_num11,11,9.700430400000002,4,False
minimax_s11_num11,11,9.800424699999994,4,False
minimax_s11_num11,11,9.900154999999998,4,False
minimax_s11_num11,11,10.000399700000003,4,False
minimax_s11_num11,11,10.000549899999996,4,False
minimax_s11_num12,11,0.1008290000000045,3,False
minimax_s11_num12,11,0.20041070000000616,3,False
minimax_s11_num12,11,0.30016020000000765,3,False
minimax_s11_num12,11,0.4003958000000125,3,False
minimax_s11_num12,11,0.500441500000008,3,False
minimax_s11_num12,11,0.6004277000000116,3,False
minimax_s11_num12,11,0.700168600000012,3,False
minimax_s11_num12,11,0.800456600000004,3,False
minimax_s11_num12,11,0.9004410000000007,3,False
minimax_s11_num12,11,1.0001555000000053,3,False
minimax_s11_num12,11,1.1004316000000074,3,False
minimax_s11_num12,11,1.2004283000000129,3,False
minimax_s11_num12,11,1.3001522000000136,3,False
minimax_s11_num12,11,1.4004280000000051,3,False
minimax_s11_num12,11,1.5004340000000127,3,False
minimax_s11_num12,11,1.6004222000000112,3,False
minimax_s11_num12,11,1.7001538000000096,3,False
minimax_s11_num12,11,1.8004289,3,False
minimax_s11_num12,11,1.9004098999999997,3,False
minimax_s11_num12,11,2.000157400000006,3,False
minimax_s11_num12,11,2.1004252000000037,3,False
minimax_s11_num12,11,2.20043050000001,3,False
minimax_s11_num12,11,2.3004300000000057,3,False
minimax_s11_num12,11,2.400158900000008,3,False
minimax_s11_num12,11,2.5004294000000016,3,False
minimax_s11_num12,11,2.6004318000000097,3,False
minimax_s11_num12,11,2.700429900000003,3,False
minimax_s11_num12,11,2.800157200000001,3,False
minimax_s11_num12,11,2.9004105000000067,3,False
minimax_s11_num12,11,3.000434900000002,3,False
minimax_s11_num12,11,3.100432700000013,3,False
minimax_s11_num12,11,3.200158800000011,3,False
minimax_s11_num12,11,3.300436600000012,3,False
minimax_s11_num12,11,3.400432500000008,3,False
minimax_s11_num12,11,3.500155200000009,3,False
minimax_s11_num12,11,3.600426600000006,3,False
minimax_s11_num12,11,3.7004288000000116,3,False
minimax_s11_num12,11,3.800432200000003,3,False
minimax_s11_num12,11,3.9004077000000024,3,False
minimax_s11_num12,11,4.000155600000014,3,False
minimax_s11_num12,11,4.10042030000001,3,False
minimax_s11_num12,11,4.200442900000013,3,False
minimax_s11_num12,11,4.300429300000005,3,False
minimax_s11_num12,11,4.4001651000000095,3,False
minimax_s11_num12,11,4.5004352000000125,3,False
minimax_s11_num12,11,4.600432800000007,3,False
minimax_s11_num12,11,4.7001472000000035,3,False
minimax_s11_num12,11,4.800418300000004,3,False
minimax_s11_num12,11,4.900394000000006,3,False
minimax_s11_num12,11,5.000155800000002,3,False
minimax_s11_num12,11,5.100406700000008,3,False
minimax_s11_num12,11,5.200427700000006,3,False
minimax_s11_num12,11,5.300458000000006,3,False
minimax_s11_num12,11,5.400418500000001,3,False
minimax_s11_num12,11,5.5001563,3,False
minimax_s11_num12,11,5.600403900000003,3,False
minimax_s11_num12,11,5.700422500000002,3,False
minimax_s11_num12,11,5.800425600000011,3,False
minimax_s11_num12,11,5.900428500000004,3,False
minimax_s11_num12,11,6.000436800000003,3,False
minimax_s11_num12,11,6.100449600000005,3,False
minimax_s11_num12,11,6.200442100000004,3,False
minimax_s11_num12,11,6.3001561000000095,3,False
minimax_s11_num12,11,6.400427300000004,3,False
minimax_s11_num12,11,6.500434000000013,3,False
minimax_s11_num12,11,6.600402700000004,3,False
minimax_s11_num12,11,6.700148600000006,3,False
minimax_s11_num12,11,6.800414100000012,3,False
minimax_s11_num12,11,6.900413500000013,3,False
minimax_s11_num12,11,7.000144900000009,3,False
minimax_s11_num12,11,7.100412000000006,3,False
minimax_s11_num12,11,7.200431400000014,3,False
minimax_s11_num12,11,7.300433300000009,3,False
minimax_s11_num12,11,7.400430700000001,3,False
minimax_s11_num12,11,7.500154100000003,3,False
minimax_s11_num12,11,7.600409500000012,3,False
minimax_s11_num12,11,7.70043410000001,3,False
minimax_s11_num12,11,7.800404700000001,3,False
minimax_s11_num12,11,7.900147200000006,3,False
minimax_s11_num12,11,8.00040940000001,3,False
minimax_s11_num12,11,8.100430100000011,3,False
minimax_s11_num12,11,8.200465000000008,3,False
minimax_s11_num12,11,8.300434700000011,3,False
minimax_s11_num12,11,8.400166800000008,3,False
minimax_s11_num12,11,8.500440000000012,3,False
minimax_s11_num12,11,8.600432900000001,3,False
minimax_s11_num12,11,8.7001597,3,False
minimax_s11_num12,11,8.800437200000005,3,False
minimax_s11_num12,11,8.900433000000007,3,False
minimax_s11_num12,11,9.00016020000001,3,False
minimax_s11_num12,11,9.100439200000011,3,False
minimax_s11_num12,11,9.200432500000005,3,False
minimax_s11_num12,11,9.300146400000003,3,False
minimax_s11_num12,11,9.400433700000008,3,False
minimax_s11_num12,11,9.500428900000003,3,False
minimax_s11_num12,11,9.600155600000008,3,False
minimax_s11_num12,11,9.700469800000008,3,False
minimax_s11_num12,11,9.800485000000009,3,False
minimax_s11_num12,11,9.900520700000001,3,False
minimax_s11_num12,11,10.000458100000003,3,False
minimax_s11_num12,11,10.000630700000002,3,False
minimax_s11_num13,11,0.10072959999999398,3,False
minimax_s11_num13,11,0.2004275999999976,3,False
minimax_s11_num13,11,0.30016109999999685,3,False
minimax_s11_num13,11,0.40042939999999305,3,False
minimax_s11_num13,11,0.5004650999999996,3,False
minimax_s11_num13,11,0.6004291999999936,3,False
minimax_s11_num13,11,0.7001592999999957,3,False
minimax_s11_num13,11,0.8004272000000014,3,False
minimax_s11_num13,11,0.9004205999999897,3,False
minimax_s11_num13,11,1.0001640999999921,3,False
minimax_s11_num13,11,1.1004183999999952,3,False
minimax_s11_num13,11,1.2004313999999994,3,False
minimax_s11_num13,11,1.3004488999999921,3,False
minimax_s11_num13,11,1.4004107999999889,3,False
minimax_s11_num13,11,1.5001570000000015,3,False
minimax_s11_num13,11,1.600410199999999,3,False
minimax_s11_num13,11,1.7004233999999911,3,False
minimax_s11_num13,11,1.8004193999999956,3,False
minimax_s11_num13,11,1.9001576,3,False
minimax_s11_num13,11,2.0004017999999917,3,False
minimax_s11_num13,11,2.1004246999999907,3,False
minimax_s11_num13,11,2.200413999999995,3,False
minimax_s11_num13,11,2.3001477999999906,3,False
minimax_s11_num13,11,2.4004097999999914,3,False
minimax_s11_num13,11,2.500413299999991,3,False
minimax_s11_num13,11,2.6004172999999895,3,False
minimax_s11_num13,11,2.7004247999999933,3,False
minimax_s11_num13,11,2.8004036999999897,3,False
minimax_s11_num13,11,2.9001576,3,False
minimax_s11_num13,11,3.0003961999999973,3,False
minimax_s11_num13,11,3.100426200000001,3,False
minimax_s11_num13,11,3.200415199999995,3,False
minimax_s11_num13,11,3.3001536000000016,3,False
minimax_s11_num13,11,3.4004063999999943,3,False
minimax_s11_num13,11,3.5004003999999895,3,False
minimax_s11_num13,11,3.600147899999996,3,False
minimax_s11_num13,11,3.7004148999999984,3,False
minimax_s11_num13,11,3.800421799999995,3,False
minimax_s11_num13,11,3.9004085999999916,3,False
minimax_s11_num13,11,4.000180499999999,3,False
minimax_s11_num13,11,4.1004317999999955,3,False
minimax_s11_num13,11,4.2004649,3,False
minimax_s11_num13,11,4.300465299999999,3,False
minimax_s11_num13,11,4.400174399999997,3,False
minimax_s11_num13,11,4.500456,3,False
minimax_s11_num13,11,4.600433199999998,3,False
minimax_s11_num13,11,4.700147599999994,3,False
minimax_s11_num13,11,4.800421799999995,3,False
minimax_s11_num13,11,4.9004131999999885,3,False
minimax_s11_num13,11,5.000164599999991,3,False
minimax_s11_num13,11,5.1004238000000015,3,False
minimax_s11_num13,11,5.200436299999993,3,False
minimax_s11_num13,11,5.300440600000002,3,False
minimax_s11_num13,11,5.400422199999994,3,False
minimax_s11_num13,11,5.500155599999999,3,False
minimax_s11_num13,11,5.600426399999989,3,False
minimax_s11_num13,11,5.700434399999992,3,False
minimax_s11_num13,11,5.800438799999995,3,False
minimax_s11_num13,11,5.9004166,3,False
minimax_s11_num13,11,6.000156099999998,3,False
minimax_s11_num13,11,6.100426599999992,3,False
minimax_s11_num13,11,6.200447799999992,3,False
minimax_s11_num13,11,6.300443399999992,3,False
minimax_s11_num13,11,6.400163199999994,3,False
minimax_s11_num13,11,6.500419899999997,3,False
minimax_s11_num13,11,6.600430599999996,3,False
minimax_s11_num13,11,6.70042819999999,3,False
minimax_s11_num13,11,6.800152099999991,3,False
minimax_s11_num13,11,6.900426299999992,3,False
minimax_s11_num13,11,7.000411799999995,3,False
minimax_s11_num13,11,7.100151699999998,3,False
minimax_s11_num13,11,7.200431299999991,3,False
